basename,file,size,canonical_size,backup_path
"ojos_6.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/eyes/unisex/ojos_6.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/eyes/unisex/ojos_6.png
""ojos_5.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/eyes/unisex/ojos_5.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/eyes/unisex/ojos_5.png
""ojos_4.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/eyes/unisex/ojos_4.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/eyes/unisex/ojos_4.png
""camisa_colombia_2.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/camisa_colombia_2.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/camisa_colombia_2.png
""pantalon_rojo.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/pantalon_rojo.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/pantalon_rojo.png
""Medias_maya.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/Medias_maya.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/Medias_maya.png
""pantalon_blanco.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/pantalon_blanco.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/pantalon_blanco.png
""camisa_miku.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/camisa_miku.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/camisa_miku.png
""vestido.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/vestido.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/vestido.png
""zapatos_beige.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/zapatos_beige.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/zapatos_beige.png
""pantalon_azul.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/pantalon_azul.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/pantalon_azul.png
""Corset_rojo.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/Corset_rojo.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/Corset_rojo.png
""esqueleto_azul.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/esqueleto_azul.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/esqueleto_azul.png
""falda_miku.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/falda_miku.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/falda_miku.png
""falda_2.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/falda_2.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/falda_2.png
""camisa_cafe.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/camisa_cafe.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/camisa_cafe.png
""camisa_colombia.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/camisa_colombia.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/camisa_colombia.png
""real_madrid.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/real_madrid.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/real_madrid.png
""zapatos_rosados.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/zapatos_rosados.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/zapatos_rosados.png
""calentadoras.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/calentadoras.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/calentadoras.png
""pantalon_cafe.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/pantalon_cafe.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/pantalon_cafe.png
""camisa_elegante_blanca.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/male/camisa_elegante_blanca.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/male/camisa_elegante_blanca.png
""falda_blanca.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/clothes/unisex/falda_blanca.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/clothes/unisex/falda_blanca.png
""hair_6.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/hair/male/hair_6.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/hair/male/hair_6.png
""hair_5.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/hair/male/hair_5.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/hair/male/hair_5.png
""hair_4.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/hair/unisex/hair_4.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/hair/unisex/hair_4.png
""hair_7.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/hair/male/hair_7.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/hair/male/hair_7.png
""hair_2.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/hair/unisex/hair_2.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/hair/unisex/hair_2.png
""hair_1.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/hair/unisex/hair_1.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/hair/unisex/hair_1.png
""hair_3.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/hair/unisex/hair_3.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/hair/unisex/hair_3.png
""collar_1.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/accessories/unisex/collar_1.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/accessories/unisex/collar_1.png
""moño.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/accessories/unisex/moño.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/accessories/unisex/moño.png
""gafas_2.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/accessories/unisex/gafas_2.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/accessories/unisex/gafas_2.png
""orejas_gato.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/accessories/unisex/orejas_gato.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/accessories/unisex/orejas_gato.png
""rubor.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/makeup/unisex/rubor.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/makeup/unisex/rubor.png
""ahumado_morado.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/makeup/unisex/ahumado_morado.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/makeup/unisex/ahumado_morado.png
""ahumado_negro.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/makeup/unisex/ahumado_negro.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/makeup/unisex/ahumado_negro.png
""remolino_rubor.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/makeup/unisex/remolino_rubor.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/makeup/unisex/remolino_rubor.png
""boca_4.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/mouth/male/boca_4.png","(512, 512)","(1440, 3200)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/mouth/male/boca_4.png
""boca_3.png","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/static/assets/mouth/unisex/boca_3.png","(1440, 3200)","(512, 512)","/run/media/arch/Storage/SENA/Proyecto-Formativo/Acadify/backend/scripts/reports/backups/misscaled_by_basename_20251114_014929/mouth/unisex/boca_3.png
"